Info 0    [12:22:28.187] Starting TS Server
Info 925  [12:52:31.114] getCompletionsAtPosition: isCompletionListBlocker: 0.0024999999441206455
Info 926  [12:52:31.114] getCompletionData: Semantic work: 0.050700000021606684
Info 927  [12:52:31.114] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.014399999985471368
Info 928  [12:52:31.115] getCompletionData: Get current token: 0.009500000160187483
Info 929  [12:52:31.115] getCompletionData: Is inside comment: 0.002699999837204814
Info 930  [12:52:31.115] getCompletionData: Get previous token: 0.037999999942258
Info 931  [12:52:31.115] getCompletionsAtPosition: isCompletionListBlocker: 0.0026000000070780516
Info 932  [12:52:31.115] getCompletionData: Semantic work: 0.04259999981150031
Info 933  [12:52:31.115] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.013400000054389238
Info 934  [12:52:31.115] getCompletionData: Get current token: 0.00930000003427267
Info 935  [12:52:31.115] getCompletionData: Is inside comment: 0.0026000000070780516
Info 936  [12:52:31.115] getCompletionData: Get previous token: 0.03710000007413328
Info 937  [12:52:31.115] getCompletionsAtPosition: isCompletionListBlocker: 0.002300000051036477
Info 938  [12:52:31.115] getCompletionData: Semantic work: 0.043199999956414104
Info 939  [12:52:31.115] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.013599999947473407
Info 940  [12:52:31.116] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 941  [12:52:31.145] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 29.21889999997802ms
Info 942  [12:52:31.145] Different program with same set of files
Info 943  [12:52:31.145] getCompletionData: Get current token: 0.011499999789521098
Info 944  [12:52:31.145] getCompletionData: Is inside comment: 0.003000000026077032
Info 945  [12:52:31.146] getCompletionData: Get previous token: 0.8514000000432134
Info 946  [12:52:31.146] getCompletionsAtPosition: isCompletionListBlocker: 0.003800000064074993
Info 947  [12:52:31.147] getCompletionData: Semantic work: 0.29699999978765845
Info 948  [12:52:31.147] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.022600000025704503
Info 949  [12:52:32.610] getCompletionData: Get current token: 0.011799999978393316
Info 950  [12:52:32.610] getCompletionData: Is inside comment: 0.003700000001117587
Info 951  [12:52:32.610] getCompletionData: Get previous token: 0.06079999986104667
Info 952  [12:52:32.610] getCompletionsAtPosition: isCompletionListBlocker: 0.00419999985024333
Info 953  [12:52:32.610] getCompletionData: Semantic work: 0.06660000002011657
Info 954  [12:52:32.610] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02689999993890524
Info 955  [12:52:32.610] getCompletionData: Get current token: 0.010599999921396375
Info 956  [12:52:32.610] getCompletionData: Is inside comment: 0.003200000151991844
Info 957  [12:52:32.610] getCompletionData: Get previous token: 0.05759999994188547
Info 958  [12:52:32.610] getCompletionsAtPosition: isCompletionListBlocker: 0.003999999957159162
Info 959  [12:52:32.610] getCompletionData: Semantic work: 0.04940000013448298
Info 960  [12:52:32.611] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.01619999995455146
Info 961  [12:52:32.611] getCompletionData: Get current token: 0.0102999999653548
Info 962  [12:52:32.611] getCompletionData: Is inside comment: 0.0031999999191612005
Info 963  [12:52:32.611] getCompletionData: Get previous token: 0.05839999997988343
Info 964  [12:52:32.611] getCompletionsAtPosition: isCompletionListBlocker: 0.002899999963119626
Info 965  [12:52:32.611] getCompletionData: Semantic work: 0.048300000140443444
Info 966  [12:52:32.611] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.01560000004246831
Info 967  [12:52:32.611] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 968  [12:52:32.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 36.01359999994747ms
Info 969  [12:52:32.648] Different program with same set of files
Info 970  [12:52:32.648] getCompletionData: Get current token: 0.010800000047311187
Info 971  [12:52:32.648] getCompletionData: Is inside comment: 0.00279999990016222
Info 972  [12:52:32.648] getCompletionData: Get previous token: 0.05670000007376075
Info 973  [12:52:32.648] getCompletionsAtPosition: isCompletionListBlocker: 0.003499999875202775
Info 974  [12:52:32.648] getCompletionData: Semantic work: 0.3606999998446554
Info 975  [12:52:32.649] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.023400000063702464
Info 976  [12:52:33.843] getCompletionData: Get current token: 0.010999999940395355
Info 977  [12:52:33.843] getCompletionData: Is inside comment: 0.0034000000450760126
Info 978  [12:52:33.843] getCompletionData: Get previous token: 0.056899999966844916
Info 979  [12:52:33.843] getCompletionsAtPosition: isCompletionListBlocker: 0.003499999875202775
Info 980  [12:52:33.844] getCompletionData: Semantic work: 0.06050000013783574
Info 981  [12:52:33.844] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02590000000782311
Info 982  [12:52:33.844] getCompletionData: Get current token: 0.009700000053271651
Info 983  [12:52:33.844] getCompletionData: Is inside comment: 0.0030999998562037945
Info 984  [12:52:33.844] getCompletionData: Get previous token: 0.05519999982789159
Info 985  [12:52:33.844] getCompletionsAtPosition: isCompletionListBlocker: 0.00279999990016222
Info 986  [12:52:33.844] getCompletionData: Semantic work: 0.05910000018775463
Info 987  [12:52:33.844] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.017499999841675162
Info 988  [12:52:33.845] getCompletionData: Get current token: 0.009900000179186463
Info 989  [12:52:33.845] getCompletionData: Is inside comment: 0.0028000001329928637
Info 990  [12:52:33.845] getCompletionData: Get previous token: 0.05419999989680946
Info 991  [12:52:33.845] getCompletionsAtPosition: isCompletionListBlocker: 0.0028000001329928637
Info 992  [12:52:33.845] getCompletionData: Semantic work: 0.046600000001490116
Info 993  [12:52:33.845] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.014699999941512942
Info 994  [12:52:33.845] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 995  [12:52:33.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 32.056499999947846ms
Info 996  [12:52:33.877] Different program with same set of files
Info 997  [12:52:33.878] getCompletionData: Get current token: 0.00989999994635582
Info 998  [12:52:33.878] getCompletionData: Is inside comment: 0.003000000026077032
Info 999  [12:52:33.878] getCompletionData: Get previous token: 0.05899999989196658
Info 1000 [12:52:33.878] getCompletionsAtPosition: isCompletionListBlocker: 0.0031999999191612005
Info 1001 [12:52:33.878] getCompletionData: Semantic work: 0.28780000004917383
Info 1002 [12:52:33.878] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.020699999993667006
Info 1003 [12:52:33.879] getCompletionData: Get current token: 0.0102999999653548
Info 1004 [12:52:33.879] getCompletionData: Is inside comment: 0.00279999990016222
Info 1005 [12:52:33.879] getCompletionData: Get previous token: 0.05480000004172325
Info 1006 [12:52:33.879] getCompletionsAtPosition: isCompletionListBlocker: 0.00279999990016222
Info 1007 [12:52:33.879] getCompletionData: Semantic work: 0.05239999992772937
Info 1008 [12:52:33.879] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.015799999935552478
Info 1009 [12:52:33.879] getCompletionData: Get current token: 0.009799999883398414
Info 1010 [12:52:33.880] getCompletionData: Is inside comment: 0.0029000001959502697
Info 1011 [12:52:33.880] getCompletionData: Get previous token: 0.05199999990873039
Info 1012 [12:52:33.880] getCompletionsAtPosition: isCompletionListBlocker: 0.002500000176951289
Info 1013 [12:52:33.880] getCompletionData: Semantic work: 0.04370000003837049
Info 1014 [12:52:33.880] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.014699999941512942
Info 1015 [12:52:33.880] getCompletionData: Get current token: 0.009400000097230077
Info 1016 [12:52:33.880] getCompletionData: Is inside comment: 0.0028000001329928637
Info 1017 [12:52:33.880] getCompletionData: Get previous token: 0.0501999999396503
Info 1018 [12:52:33.880] getCompletionsAtPosition: isCompletionListBlocker: 0.002899999963119626
Info 1019 [12:52:33.880] getCompletionData: Semantic work: 0.04290000000037253
Info 1020 [12:52:33.880] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.01449999981559813
Info 1021 [12:52:33.881] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1022 [12:52:33.919] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 38.1284999998752ms
Info 1023 [12:52:33.919] Different program with same set of files
Info 1024 [12:52:33.919] getCompletionData: Get current token: 0.011799999978393316
Info 1025 [12:52:33.919] getCompletionData: Is inside comment: 0.0035000001080334187
Info 1026 [12:52:33.919] getCompletionData: Get previous token: 0.05490000010468066
Info 1027 [12:52:33.919] getCompletionsAtPosition: isCompletionListBlocker: 0.003499999875202775
Info 1028 [12:52:33.919] getCompletionData: Semantic work: 0.2937000000383705
Info 1029 [12:52:33.920] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.022899999981746078
Info 1030 [12:52:33.920] getCompletionData: Get current token: 0.009799999883398414
Info 1031 [12:52:33.920] getCompletionData: Is inside comment: 0.0027000000700354576
Info 1032 [12:52:33.920] getCompletionData: Get previous token: 0.054699999978765845
Info 1033 [12:52:33.920] getCompletionsAtPosition: isCompletionListBlocker: 0.002699999837204814
Info 1034 [12:52:33.920] getCompletionData: Semantic work: 0.050100000109523535
Info 1035 [12:52:33.920] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.015300000086426735
Info 1036 [12:52:33.921] getCompletionData: Get current token: 0.009400000097230077
Info 1037 [12:52:33.921] getCompletionData: Is inside comment: 0.0026000000070780516
Info 1038 [12:52:33.921] getCompletionData: Get previous token: 0.04960000002756715
Info 1039 [12:52:33.921] getCompletionsAtPosition: isCompletionListBlocker: 0.0024999999441206455
Info 1040 [12:52:33.921] getCompletionData: Semantic work: 0.041099999798461795
Info 1041 [12:52:33.921] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.014100000029429793
Info 1042 [12:52:33.922] getCompletionData: Get current token: 0.010000000009313226
Info 1043 [12:52:33.922] getCompletionData: Is inside comment: 0.003000000026077032
Info 1044 [12:52:33.922] getCompletionData: Get previous token: 0.05099999997764826
Info 1045 [12:52:33.922] getCompletionsAtPosition: isCompletionListBlocker: 0.0026000000070780516
Info 1046 [12:52:33.922] getCompletionData: Semantic work: 0.04349999991245568
Info 1047 [12:52:33.922] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.014500000048428774
Info 1048 [12:52:33.922] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1049 [12:52:33.953] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 30.29949999996461ms
Info 1050 [12:52:33.953] Different program with same set of files
Info 1051 [12:52:33.953] getCompletionData: Get current token: 0.0102999999653548
Info 1052 [12:52:33.953] getCompletionData: Is inside comment: 0.0029000001959502697
Info 1053 [12:52:33.953] getCompletionData: Get previous token: 0.0604999999050051
Info 1054 [12:52:33.953] getCompletionsAtPosition: isCompletionListBlocker: 0.0034000000450760126
Info 1055 [12:52:33.953] getCompletionData: Semantic work: 0.2802000001538545
Info 1056 [12:52:33.953] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.021100000012665987
Info 1057 [12:52:35.199] getCompletionData: Get current token: 0.013599999947473407
Info 1058 [12:52:35.199] getCompletionData: Is inside comment: 0.0038999998942017555
Info 1059 [12:52:35.199] getCompletionData: Get previous token: 0.061800000024959445
Info 1060 [12:52:35.199] getCompletionsAtPosition: isCompletionListBlocker: 0.003700000001117587
Info 1061 [12:52:35.199] getCompletionData: Semantic work: 0.07759999996051192
Info 1062 [12:52:35.199] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02270000008866191
Info 1063 [12:52:35.200] getCompletionData: Get current token: 0.012000000104308128
Info 1064 [12:52:35.200] getCompletionData: Is inside comment: 0.003700000001117587
Info 1065 [12:52:35.200] getCompletionData: Get previous token: 0.060800000093877316
Info 1066 [12:52:35.200] getCompletionsAtPosition: isCompletionListBlocker: 0.0032999999821186066
Info 1067 [12:52:35.200] getCompletionData: Semantic work: 0.058200000086799264
Info 1068 [12:52:35.200] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.018300000112503767
Info 1069 [12:52:35.201] getCompletionData: Get current token: 0.012599999783560634
Info 1070 [12:52:35.201] getCompletionData: Is inside comment: 0.003599999938160181
Info 1071 [12:52:35.201] getCompletionData: Get previous token: 0.062399999937042594
Info 1072 [12:52:35.201] getCompletionsAtPosition: isCompletionListBlocker: 0.0035000001080334187
Info 1073 [12:52:35.201] getCompletionData: Semantic work: 0.05670000007376075
Info 1074 [12:52:35.201] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.01799999992363155
Info 1075 [12:52:35.213] DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/6d06a8895d71a11b851458f4f5c15363.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1076 [12:52:35.213] Elapsed:: 0.01500000013038516ms DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/6d06a8895d71a11b851458f4f5c15363.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1077 [12:52:35.214] DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/6d06a8895d71a11b851458f4f5c15363.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1078 [12:52:35.214] Elapsed:: 0.018099999986588955ms DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/6d06a8895d71a11b851458f4f5c15363.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1079 [12:52:35.214] DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/6d06a8895d71a11b851458f4f5c15363.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/autoImportProviderProject1* WatchType: Failed Lookup Locations
Info 1080 [12:52:35.214] Elapsed:: 0.010200000135228038ms DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/6d06a8895d71a11b851458f4f5c15363.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/autoImportProviderProject1* WatchType: Failed Lookup Locations
Info 1081 [12:53:09.519] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1082 [12:53:09.574] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 54.46860000002198ms
Info 1083 [12:53:09.574] Different program with same set of files
Info 1084 [12:53:11.178] DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/d3eeef859b8be9b87b2a3eb2da7b5d81.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1085 [12:53:11.179] Elapsed:: 0.152900000102818ms DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/d3eeef859b8be9b87b2a3eb2da7b5d81.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1086 [12:53:11.179] DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/d3eeef859b8be9b87b2a3eb2da7b5d81.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1087 [12:53:11.179] Elapsed:: 0.11120000015944242ms DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/d3eeef859b8be9b87b2a3eb2da7b5d81.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1088 [12:53:11.179] DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/d3eeef859b8be9b87b2a3eb2da7b5d81.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/autoImportProviderProject1* WatchType: Failed Lookup Locations
Info 1089 [12:53:11.179] Elapsed:: 0.011700000148266554ms DirectoryWatcher:: Triggered with f:/dev/matrix-js-client/node_modules/.cache/babel-loader/d3eeef859b8be9b87b2a3eb2da7b5d81.json :: WatchInfo: f:/dev/matrix-js-client/node_modules 1 undefined Project: /dev/null/autoImportProviderProject1* WatchType: Failed Lookup Locations
Info 1090 [12:53:15.365] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1091 [12:53:15.403] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 37.92950000008568ms
Info 1092 [12:53:15.403] Different program with same set of files
Info 1093 [12:53:15.405] getCompletionData: Get current token: 0.02139999996870756
Info 1094 [12:53:15.405] getCompletionData: Is inside comment: 0.03659999999217689
Info 1095 [12:53:15.405] getCompletionData: Get previous token: 0.04640000010840595
Info 1096 [12:53:15.405] getCompletionsAtPosition: isCompletionListBlocker: 0.2805999999400228
Info 1097 [12:53:15.410] getExportInfoMap: cache miss or empty; calculating new results
Info 1098 [12:53:15.574] forEachExternalModuleToImportFrom autoImportProvider: 73.8632000000216
Info 1099 [12:53:15.574] getExportInfoMap: done in 164.2758000001777 ms
Info 1100 [12:53:15.640] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3486 from cache
Info 1101 [12:53:15.640] collectAutoImports: response is incomplete
Info 1102 [12:53:15.640] collectAutoImports: 65.6606000000611
Info 1103 [12:53:15.640] getCompletionData: Semantic work: 234.94310000003316
Info 1104 [12:53:15.674] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 33.38899999996647
Info 1105 [12:53:15.692] getCompletionData: Get current token: 0.020499999867752194
Info 1106 [12:53:15.693] getCompletionData: Is inside comment: 0.0470000000204891
Info 1107 [12:53:15.693] getCompletionData: Get previous token: 0.07859999989159405
Info 1108 [12:53:15.693] getCompletionsAtPosition: isCompletionListBlocker: 0.014800000004470348
Info 1109 [12:53:15.696] getExportInfoMap: cache hit
Info 1110 [12:53:15.728] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3486 from cache
Info 1111 [12:53:15.728] collectAutoImports: response is incomplete
Info 1112 [12:53:15.728] collectAutoImports: 31.528399999951944
Info 1113 [12:53:15.728] getCompletionData: Semantic work: 35.240100000053644
Info 1114 [12:53:15.751] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 22.81319999997504
Info 1115 [12:53:15.766] getCompletionData: Get current token: 0.018199999816715717
Info 1116 [12:53:15.766] getCompletionData: Is inside comment: 0.04290000000037253
Info 1117 [12:53:15.766] getCompletionData: Get previous token: 0.0561000001616776
Info 1118 [12:53:15.766] getCompletionsAtPosition: isCompletionListBlocker: 0.013299999991431832
Info 1119 [12:53:15.769] getExportInfoMap: cache hit
Info 1120 [12:53:15.795] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3486 from cache
Info 1121 [12:53:15.795] collectAutoImports: response is incomplete
Info 1122 [12:53:15.795] collectAutoImports: 25.370200000004843
Info 1123 [12:53:15.795] getCompletionData: Semantic work: 28.36060000001453
Info 1124 [12:53:15.813] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.237199999857694
Info 1125 [12:53:15.827] getCompletionData: Get current token: 0.023599999956786633
Info 1126 [12:53:15.827] getCompletionData: Is inside comment: 0.03600000008009374
Info 1127 [12:53:15.827] getCompletionData: Get previous token: 0.053300000028684735
Info 1128 [12:53:15.827] getCompletionsAtPosition: isCompletionListBlocker: 0.012899999972432852
Info 1129 [12:53:15.831] getExportInfoMap: cache hit
Info 1130 [12:53:15.868] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3486 from cache
Info 1131 [12:53:15.868] collectAutoImports: response is incomplete
Info 1132 [12:53:15.868] collectAutoImports: 36.99860000004992
Info 1133 [12:53:15.868] getCompletionData: Semantic work: 41.304699999978766
Info 1134 [12:53:15.883] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.13510000007227
Info 1135 [12:53:15.897] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1136 [12:53:15.958] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 60.11450000014156ms
Info 1137 [12:53:15.958] Different program with same set of files
Info 1138 [12:53:15.958] getCompletionData: Get current token: 0.016399999847635627
Info 1139 [12:53:15.958] getCompletionData: Is inside comment: 0.03539999993517995
Info 1140 [12:53:15.958] getCompletionData: Get previous token: 0.18020000006072223
Info 1141 [12:53:15.958] getCompletionsAtPosition: isCompletionListBlocker: 0.013000000035390258
Info 1142 [12:53:15.961] getExportInfoMap: cache hit
Info 1143 [12:53:15.993] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 1144 [12:53:15.993] collectAutoImports: response is incomplete
Info 1145 [12:53:15.993] collectAutoImports: 31.76090000011027
Info 1146 [12:53:15.993] getCompletionData: Semantic work: 34.68900000001304
Info 1147 [12:53:16.013] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.861800000071526
Info 1148 [12:53:16.026] getCompletionData: Get current token: 0.014399999985471368
Info 1149 [12:53:16.026] getCompletionData: Is inside comment: 0.033300000010058284
Info 1150 [12:53:16.026] getCompletionData: Get previous token: 0.06670000008307397
Info 1151 [12:53:16.026] getCompletionsAtPosition: isCompletionListBlocker: 0.012300000060349703
Info 1152 [12:53:16.028] getExportInfoMap: cache hit
Info 1153 [12:53:16.047] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 1154 [12:53:16.047] collectAutoImports: response is incomplete
Info 1155 [12:53:16.047] collectAutoImports: 19.34209999977611
Info 1156 [12:53:16.047] getCompletionData: Semantic work: 20.99089999985881
Info 1157 [12:53:16.059] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.112600000109524
Info 1158 [12:53:16.070] getCompletionData: Get current token: 0.013800000073388219
Info 1159 [12:53:16.070] getCompletionData: Is inside comment: 0.032300000078976154
Info 1160 [12:53:16.070] getCompletionData: Get previous token: 0.04989999998360872
Info 1161 [12:53:16.070] getCompletionsAtPosition: isCompletionListBlocker: 0.012499999953433871
Info 1162 [12:53:16.072] getExportInfoMap: cache hit
Info 1163 [12:53:16.089] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 1164 [12:53:16.089] collectAutoImports: response is incomplete
Info 1165 [12:53:16.089] collectAutoImports: 17.47719999984838
Info 1166 [12:53:16.089] getCompletionData: Semantic work: 19.371499999891967
Info 1167 [12:53:16.099] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.017600000137463
Info 1168 [12:53:16.109] getCompletionData: Get current token: 0.012899999972432852
Info 1169 [12:53:16.109] getCompletionData: Is inside comment: 0.02339999983087182
Info 1170 [12:53:16.109] getCompletionData: Get previous token: 0.03220000001601875
Info 1171 [12:53:16.109] getCompletionsAtPosition: isCompletionListBlocker: 0.01209999993443489
Info 1172 [12:53:16.111] getExportInfoMap: cache hit
Info 1173 [12:53:16.128] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 1174 [12:53:16.128] collectAutoImports: response is incomplete
Info 1175 [12:53:16.128] collectAutoImports: 17.373099999967963
Info 1176 [12:53:16.128] getCompletionData: Semantic work: 18.972999999998137
Info 1177 [12:53:16.137] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.068600000115111
Info 1178 [12:53:16.147] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1179 [12:53:16.184] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 37.28570000012405ms
Info 1180 [12:53:16.184] Different program with same set of files
Info 1181 [12:53:16.185] getCompletionData: Get current token: 0.012600000016391277
Info 1182 [12:53:16.185] getCompletionData: Is inside comment: 0.020800000056624413
Info 1183 [12:53:16.185] getCompletionData: Get previous token: 0.02789999986998737
Info 1184 [12:53:16.185] getCompletionsAtPosition: isCompletionListBlocker: 0.011500000022351742
Info 1185 [12:53:16.186] getExportInfoMap: cache hit
Info 1186 [12:53:16.211] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 1187 [12:53:16.211] collectAutoImports: response is incomplete
Info 1188 [12:53:16.211] collectAutoImports: 24.152000000001863
Info 1189 [12:53:16.211] getCompletionData: Semantic work: 25.81070000003092
Info 1190 [12:53:16.221] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.428199999965727
Info 1191 [12:53:16.831] getCompletionData: Get current token: 0.013799999840557575
Info 1192 [12:53:16.831] getCompletionData: Is inside comment: 0.023499999893829226
Info 1193 [12:53:16.831] getCompletionData: Get previous token: 0.03209999995306134
Info 1194 [12:53:16.831] getCompletionsAtPosition: isCompletionListBlocker: 0.012799999909475446
Info 1195 [12:53:16.833] getExportInfoMap: cache hit
Info 1196 [12:53:16.850] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 1197 [12:53:16.850] collectAutoImports: response is incomplete
Info 1198 [12:53:16.850] collectAutoImports: 16.860099999932572
Info 1199 [12:53:16.850] getCompletionData: Semantic work: 19.012899999972433
Info 1200 [12:53:16.859] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.577099999878556
Info 1201 [12:53:16.928] getCompletionData: Get current token: 0.023499999893829226
Info 1202 [12:53:16.928] getCompletionData: Is inside comment: 0.05699999979697168
Info 1203 [12:53:16.928] getCompletionData: Get previous token: 0.0767000000923872
Info 1204 [12:53:16.929] getCompletionsAtPosition: isCompletionListBlocker: 0.021500000031664968
Info 1205 [12:53:16.931] getExportInfoMap: cache hit
Info 1206 [12:53:16.960] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 1207 [12:53:16.960] collectAutoImports: response is incomplete
Info 1208 [12:53:16.960] collectAutoImports: 28.439400000032037
Info 1209 [12:53:16.960] getCompletionData: Semantic work: 31.110300000058487
Info 1210 [12:53:16.969] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.161600000225008
Info 1211 [12:53:16.980] getCompletionData: Get current token: 0.014199999859556556
Info 1212 [12:53:16.980] getCompletionData: Is inside comment: 0.024500000057742
Info 1213 [12:53:16.980] getCompletionData: Get previous token: 0.031599999871104956
Info 1214 [12:53:16.980] getCompletionsAtPosition: isCompletionListBlocker: 0.013000000035390258
Info 1215 [12:53:16.982] getExportInfoMap: cache hit
Info 1216 [12:53:16.997] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 1217 [12:53:16.997] collectAutoImports: response is incomplete
Info 1218 [12:53:16.997] collectAutoImports: 15.276499999919906
Info 1219 [12:53:16.997] getCompletionData: Semantic work: 16.983299999963492
Info 1220 [12:53:17.006] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.648899999912828
Info 1221 [12:53:17.015] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1222 [12:53:17.048] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 32.89619999984279ms
Info 1223 [12:53:17.048] Different program with same set of files
Info 1224 [12:53:17.049] getCompletionData: Get current token: 0.017299999948590994
